富河国际B区 4室2厅 南 北,https://cf.lianjia.com/ershoufang/101111205688.html,富河国际B区 新城区,4室2厅,258.0,南 北,400.0,15504
亲水湾精装2室小平米唯一南北通透房子南临街采光好,https://cf.lianjia.com/ershoufang/101113890951.html,松林亲水湾 新城区,2室2厅,87.98,南 北,88.0,10003
万达华城C区 3室2厅 南 北,https://cf.lianjia.com/ershoufang/101106906246.html,万达华城C区 新城区,3室2厅,115.56,南 北,120.0,10385
火花路 长青街 好房 长寿5层 随时拎包入住,https://cf.lianjia.com/ershoufang/101113919929.html,电业局家属楼(花溪小区) 红山区,3室1厅,94.62,南 北,54.9,5803
水榭花都C公馆三阳格局精装修三室可贷款车位可不捆绑,https://cf.lianjia.com/ershoufang/101111108224.html,水榭花都C公馆 新城区,3室2厅,135.17,南 北,140.0,10358
房源为格局方正，分布合理，居住舒适。,https://cf.lianjia.com/ershoufang/101107842068.html,中天御园 新城区,4室2厅,168.0,南 北,166.0,9881
步梯三楼，精装独立三室，小区改造了，1990年的。,https://cf.lianjia.com/ershoufang/101113019500.html,长青小区 红山区,2室2厅,71.47,南 北,57.0,7976
春城家园 2室1厅 南 西,https://cf.lianjia.com/ershoufang/101110859844.html,春城家园 新城区,2室1厅,64.32,南 西,57.0,8862
大落地窗，双阳卧室，中间楼层，采光满满，,https://cf.lianjia.com/ershoufang/101109631005.html,园林小区 红山区,2室2厅,85.13,南 北,66.0,7753
玉龙家园 独立三室 东边户 采光视野好,https://cf.lianjia.com/ershoufang/101114033304.html,玉龙家园(新城区) 新城区,3室2厅,133.34,南,93.0,6975
亲水湾 精装修 三室双卫大三阳 无遮挡 诚心出售,https://cf.lianjia.com/ershoufang/101114034341.html,松林亲水湾 新城区,3室2厅,172.45,南,172.45,10000
荷枫水岸二期 单价8100 东边户 大三阳,https://cf.lianjia.com/ershoufang/101106908820.html,荷枫水岸二期 桥北新区,3室2厅,125.87,南 北,101.0,8025
西屯小区 3室2厅 南 北,https://cf.lianjia.com/ershoufang/101111350977.html,西屯小区 红山区,3室2厅,117.57,南 北,76.0,6465
欧风帝景小区 2室2厅 南 北,https://cf.lianjia.com/ershoufang/101113365425.html,欧风帝景小区 红山区,2室2厅,96.0,南 北,79.8,8313
金和美地 3室2厅 南 北,https://cf.lianjia.com/ershoufang/101107805471.html,金和美地 红山区,3室2厅,80.94,南 北,62.0,7660
桥北高-端社区  精装修未住 采光视野,https://cf.lianjia.com/ershoufang/101106909026.html,唯美品格（桥北） 桥北新区,3室2厅,128.63,南 北,135.0,10496
西城小区 3室2厅 南 北,https://cf.lianjia.com/ershoufang/101108612521.html,西城小区 红山区,3室2厅,102.74,南 北,74.0,7203
悦海康庭南区 二室 明厅 无捆绑,https://cf.lianjia.com/ershoufang/101112285700.html,悦海康庭南区 松山区,2室1厅,116.85,南 北,73.0,6248
锦绣花园 明厅大两居室   过户小税,https://cf.lianjia.com/ershoufang/101108939594.html,锦绣花园（新城区） 新城区,2室2厅,113.33,南 北,93.0,8207
金和家园（哈达街） 1室1厅 南 北,https://cf.lianjia.com/ershoufang/101106900750.html,金和家园（哈达街） 红山区,1室1厅,36.21,南 北,36.5,10081
水榭花都B区  大三阳格局   采光*好,https://cf.lianjia.com/ershoufang/101111228254.html,水榭花都B区 新城区,3室2厅,134.0,南 北,126.0,9403
兴隆小区精装小户型  额外有18平米阁楼 使用空间大,https://cf.lianjia.com/ershoufang/101112915586.html,兴隆小区（红山区) 红山区,2室1厅,59.18,南 北,33.0,5577
金御华府A区 3室2厅 南 北,https://cf.lianjia.com/ershoufang/101111286594.html,金御华府A区 松山区,3室2厅,133.34,南 北,119.0,8925
清河家园 3室2厅 南 北,https://cf.lianjia.com/ershoufang/101108555442.html,清河家园 红山区,3室2厅,111.53,南 北,75.0,6725
步梯2楼  小区已经改造  1997年   独立三,https://cf.lianjia.com/ershoufang/101110477315.html,东安小区 红山区,3室2厅,88.06,南 北,70.0,7950
万达华城B区 精装修 未住 三室双卫,https://cf.lianjia.com/ershoufang/101108366900.html,万达华城B区 新城区,3室2厅,127.58,南 北,138.0,10817
水榭C公馆电梯 明厅两室观景房 落地窗 无捆绑 小税,https://cf.lianjia.com/ershoufang/101113702247.html,水榭花都C公馆 新城区,2室2厅,104.07,南 北,94.0,9033
出行交通方便，采光好 ，无捆绑,https://cf.lianjia.com/ershoufang/101111578610.html,蓝山庭院东区 松山区,2室2厅,80.19,南 北,54.0,6735
