七场十字+万达广场+主干道+嘉润公馆,https://xianyang.lianjia.com/ershoufang/101108679657.html,金方圆嘉润公馆 秦都区,3室2厅,126.54,南 北,115.0,9089
能源金贸区  精装改善大三室  格局好 通风好,https://xianyang.lianjia.com/ershoufang/101112039925.html,阳光城西西里 秦都区,3室2厅,117.69,南 北,198.0,16824
世纪大道地铁口，三室两卫，满二业主诚心出售看房方便,https://xianyang.lianjia.com/ershoufang/101112238184.html,华府御园 秦都区,3室2厅,115.34,北 南,122.0,10578
距离地铁口比较近 直线距离大概500米，小区安静,https://xianyang.lianjia.com/ershoufang/101112039821.html,沣桥艺墅家 秦都区,3室2厅,169.86,南 北,134.0,7889
精装复式 户型好格局方正 业主诚心出售,https://xianyang.lianjia.com/ershoufang/101114060366.html,奥林匹克花园 秦都区,2室1厅,47.23,北 南,92.0,19480
店长推荐，文林路景观天下，电梯房产权清晰，业主急售,https://xianyang.lianjia.com/ershoufang/101112363539.html,景观天下 秦都区,3室2厅,133.26,南 北,110.0,8255
交通便利  采光充足  视野宽阔,https://xianyang.lianjia.com/ershoufang/101111459955.html,丽彩怡和人家 秦都区,3室2厅,150.9,南,126.0,8350
业主急售玉泉西路高铁口大两室配套齐全,https://xianyang.lianjia.com/ershoufang/101113473565.html,荣城西苑 秦都区,2室1厅,99.8,北 南,95.0,9520
精装复式，两室，低价出售，采光好户型方正,https://xianyang.lianjia.com/ershoufang/101113369212.html,博尚新都 渭城区,2室2厅,81.14,南,50.0,6163
利用空间大，得房率高，采光充足，户型方正,https://xianyang.lianjia.com/ershoufang/101112655888.html,奥林匹克花园 秦都区,3室2厅,85.87,南 北,128.0,14907
电建小区，小三室，全明户型，业主急售。,https://xianyang.lianjia.com/ershoufang/101113668402.html,电建小区 秦都区,3室2厅,82.5,南 北,59.0,7152
紫韵东城二期，交通方便，生活便利,https://xianyang.lianjia.com/ershoufang/101113273223.html,紫韵东城 渭城区,2室2厅,82.75,南 北,71.0,8581
小区干净整洁 较新 高绿化 人流分离 楼层结构新,https://xianyang.lianjia.com/ershoufang/101113799807.html,尚城公馆 秦都区,3室2厅,62.16,南 西,84.0,13514
.经发一级物业.保安二十四小时巡逻..,https://xianyang.lianjia.com/ershoufang/101113606658.html,白桦林印象 秦都区,2室2厅,94.37,南,149.0,15789
