低楼层，三室户型好，能带款，带储藏间,https://luoyang.lianjia.com/ershoufang/104107947964.html,公路局家属院(老城区) 西关,3室2厅,133.87,南 北,102.0,7620
南昌路旁，出行方便，不是顶楼，价位合适,https://luoyang.lianjia.com/ershoufang/104107942703.html,南苑组团 高新区,2室2厅,93.24,南 北,52.5,5631
尚德苑 3室2厅 南,https://luoyang.lianjia.com/ershoufang/104107919960.html,尚德苑 开元湖,3室2厅,142.55,南,150.0,10523
成熟社区户型方正，价格亲民，宽阔三居,https://luoyang.lianjia.com/ershoufang/104107850413.html,教师楼 瀍河回族区,3室2厅,118.8,南,69.0,5809
九五之尊楼层，且满五唯一，免征个税,https://luoyang.lianjia.com/ershoufang/104106990928.html,九鼎中和湾 新区体育场,4室2厅,153.91,南 北,182.0,11826
此房满五唯一，无抵押，中间楼层，可贷款，即买即住。,https://luoyang.lianjia.com/ershoufang/104107939739.html,鸿都公寓 高新区,3室2厅,125.75,西南,101.0,8032
洛铜南十街坊 2室1厅 南 北,https://luoyang.lianjia.com/ershoufang/104107905687.html,洛铜南十街坊 南昌路,2室1厅,53.83,南 北,41.0,7617
商品房 精装修 满五唯一  楼层好  可观河景,https://luoyang.lianjia.com/ershoufang/104107922789.html,隆安·上阳华府 行署路,3室2厅,146.8,东,135.0,9197
满两年，无抵押，急售，住宅房，建业品质。17年新小区,https://luoyang.lianjia.com/ershoufang/104107951355.html,建业华阳峰渡 高新区,2室1厅,62.29,南,65.0,10436
长城花苑 满五年 中楼层 视野开阔 诚心出售 产权清晰,https://luoyang.lianjia.com/ershoufang/104107938605.html,长城花苑 市政府,3室1厅,131.0,南,140.0,10688
房子精装修 位置好 生活便利 诚意出售,https://luoyang.lianjia.com/ershoufang/104107941956.html,唐城御府 洛龙区,3室2厅,144.67,南,140.0,9678
联盟路78号院 2室1厅 南,https://luoyang.lianjia.com/ershoufang/104107955424.html,联盟路78号院 牡丹广场,2室1厅,70.64,南,57.5,8140
君悦蓝庭 三室 毛坯中高楼层 满两年,https://luoyang.lianjia.com/ershoufang/104107956317.html,君悦蓝庭 龙鳞路,3室2厅,115.11,南 北,118.0,10252
香榭里兰沁苑 3室2厅 南,https://luoyang.lianjia.com/ershoufang/104107957842.html,香榭里兰沁苑 状元红路,3室2厅,109.51,南,99.0,9041
桃源人家 3室2厅 南 北,https://luoyang.lianjia.com/ershoufang/104107849541.html,桃源人家 状元红路,3室2厅,98.37,南 北,62.0,6303
九都路 花千树 1885  二楼带平台,https://luoyang.lianjia.com/ershoufang/104107867047.html,加州1885 联盟路,2室1厅,74.43,南,88.0,11824
西苑桥中和花园 ，河景大4室，南北通透，精装修楼层好,https://luoyang.lianjia.com/ershoufang/104107872244.html,中和花园 新区体育场,4室2厅,180.34,南 北,155.0,8595
在家看音乐喷泉，泉舜四期铭泉苑新装未住两室 满二,https://luoyang.lianjia.com/ershoufang/104107842267.html,泉舜·铭泉苑 泉舜,2室1厅,61.19,北,94.5,15444
自贸区精品2室好楼层 小区环境优美 人车分流诚心出售,https://luoyang.lianjia.com/ershoufang/104107839981.html,正商城 谷水,2室2厅,86.45,南,78.0,9023
高铁站  精装小三室  满两年,https://luoyang.lianjia.com/ershoufang/104107862298.html,方诚·棕榈泉 洛龙区,3室2厅,90.97,南,130.0,14291
地铁口 兴洛湖旁 沁泉苑精装两室 拎包入住 满两年,https://luoyang.lianjia.com/ershoufang/104107902312.html,泉舜·沁泉苑 泉舜,2室2厅,90.83,南,137.0,15084
健康西路 一楼 双气带院   可拎包入住,https://luoyang.lianjia.com/ershoufang/104107940587.html,健康西路8号院 纱厂路,2室1厅,62.81,南 北,58.0,9235
值观洛河河景|双卫精装修|全天采光|诚心卖,https://luoyang.lianjia.com/ershoufang/104107894788.html,中和花园 新区体育场,3室2厅,143.0,南,130.0,9091
自来水公司家属院(涧西区) 2室2厅 南 北,https://luoyang.lianjia.com/ershoufang/104107942709.html,自来水公司家属院(涧西区) 南昌路,2室2厅,85.0,南 北,55.0,6471
保利林语溪  大平层 四室二厅三卫 紧挨70亩私家花园,https://luoyang.lianjia.com/ershoufang/104107950625.html,保利林语溪 状元红路,4室2厅,178.0,南,250.0,14045
瀛洲蓝郡 前无遮挡 全天采光 中间楼层,https://luoyang.lianjia.com/ershoufang/104107948690.html,瀛洲蓝郡 大学城,3室2厅,137.74,南 北,138.0,10019
中间楼层，毛坯房随意装修，小区单价醉低的一套房子了,https://luoyang.lianjia.com/ershoufang/104107920066.html,保利大都会和园 纱厂路,3室2厅,115.0,南 北,138.0,12000
第*一人民医院东面，4室2厅，精装婚房出售,https://luoyang.lianjia.com/ershoufang/104107926622.html,祥安家园 东花坛,4室2厅,120.7,南 北,75.0,6214
大学城 刚需看过来 一万一平 水木菁华 诚心出售随时看,https://luoyang.lianjia.com/ershoufang/104107921290.html,水木箐华 新区体育场,2室2厅,95.75,南,96.0,10027
兴洛湖 地铁站旁  建业龙城精装三室带露台 一天未主！,https://luoyang.lianjia.com/ershoufang/104107907133.html,建业龙城北区 洛龙区,3室1厅,129.9,南 北,219.0,16860
