大学路东瓦窑 园林式小区 精装国标落地窗 全天采光,https://hhht.lianjia.com/ershoufang/101113963216.html,新希望家园西区 大学路商圈,2室2厅,118.26,南 北,142.0,12008
此房满两年，楼层好格局好，户型方正，视野宽阔,https://hhht.lianjia.com/ershoufang/101113943021.html,名都·枫景 成吉思汗东商圈,3室1厅,144.61,南 北,143.0,9889
名都·枫景 3室2厅 南,https://hhht.lianjia.com/ershoufang/101113999878.html,名都·枫景 成吉思汗东商圈,3室2厅,130.0,南,133.0,10231
南万达 美通市场 2带3 纯毛坯 随意装修,https://hhht.lianjia.com/ershoufang/101114052022.html,万锦·花语岸 万锦商圈,6室2厅,266.04,南 北,267.0,10037
学府花园 2室1厅 南 北,https://hhht.lianjia.com/ershoufang/101114057948.html,学府花园 南门外商圈,2室1厅,87.11,南 北,105.0,12054
关小二片，国标两居，中间楼层，满五唯一,https://hhht.lianjia.com/ershoufang/101113913004.html,中国联通通信小区 关小商圈,2室2厅,100.88,南 北,125.0,12391
新城区鼓楼满小片区 采光好 户型好 电梯房挨着满都海,https://hhht.lianjia.com/ershoufang/101114021100.html,兴泰御都 满小商圈,5室2厅,271.09,北 南,650.0,23978
巨海城 单价低 运动楼层 随时看房 旁边丝绸之路公园,https://hhht.lianjia.com/ershoufang/101114053463.html,巨华·巨海城3区 巨海城商圈,3室2厅,146.0,南,132.0,9042
时代天骄 2室2厅 南,https://hhht.lianjia.com/ershoufang/101114056041.html,时代天骄 西万达商圈,2室2厅,100.76,南,69.0,6848
交通方便 位置好 三居室 采光好 换房急售 可贷款,https://hhht.lianjia.com/ershoufang/101114008701.html,统建楼小区 东落凤商圈,3室2厅,120.34,南 北,112.0,9307
巨华世纪城·明祥园 3室1厅 南,https://hhht.lianjia.com/ershoufang/101114017613.html,巨华世纪城·明祥园 海东路商圈,3室1厅,126.5,南,150.0,11858
江山风华对 面景苑佳地 可按揭精装修,https://hhht.lianjia.com/ershoufang/101114001968.html,景苑佳地 金桥商圈,3室2厅,136.0,南,98.0,7206
地铁口 景苑佳地纯毛坯三居 双阳卧户型,https://hhht.lianjia.com/ershoufang/101114010444.html,景苑佳地 金桥商圈,3室2厅,136.0,南 北,100.0,7353
景观花园 2室2厅 南 北,https://hhht.lianjia.com/ershoufang/101114071994.html,景观花园 金桥商圈,2室2厅,78.8,南 北,72.0,9138
万达中间楼层 适合各类人群 欢迎实地看房,https://hhht.lianjia.com/ershoufang/101112054477.html,万达广场一期 万达商圈,2室2厅,92.36,南,109.0,11802
新城区国标三居户型方正二年外房本可以按揭随时签约,https://hhht.lianjia.com/ershoufang/101111784295.html,泽信▪加州华府 成吉思汗东商圈,3室2厅,123.02,南 北,140.0,11381
政法小区房源点评！！！！！！！！！,https://hhht.lianjia.com/ershoufang/101112612871.html,政法小区 东风路商圈,2室1厅,80.84,南 北,97.0,12000
东岸精装一楼带地下，三卧朝阳无挡采光好,https://hhht.lianjia.com/ershoufang/101111843042.html,东岸国际一期 东岸商圈,4室2厅,258.34,南 北,310.0,12000
恒大城前排楼栋，全天采光无遮挡，欢迎咨询！,https://hhht.lianjia.com/ershoufang/101111525886.html,恒大城北区 成吉思汗东商圈,2室1厅,96.35,南 北,130.0,13493
