沈抚万科城市之光 2室1厅 南 北,https://fushun.lianjia.com/ershoufang/102105245433.html,沈抚万科城市之光 沈抚新区,2室1厅,79.0,南 北,59.0,7469
德商国际花园 3室2厅 南 北,https://fushun.lianjia.com/ershoufang/102105215338.html,德商国际花园 沈抚新区,3室2厅,97.0,南 北,60.0,6186
精装修 南北大户型 通风采光好 通透格局 近浑河,https://fushun.lianjia.com/ershoufang/102105223267.html,锦绣澜湾C区 沈抚新区,3室1厅,108.37,南 北,62.0,5722
同城一品精装修电梯小高  现代风格装修 采光还贼好,https://fushun.lianjia.com/ershoufang/102105227634.html,同城一品 沈抚新区,3室2厅,133.0,南 北,62.0,4662
房主急售，精装修小高，好楼层，户型方正,https://fushun.lianjia.com/ershoufang/102105173594.html,沈抚万科城市之光 沈抚新区,3室2厅,102.0,南 北,85.0,8334
房主急售，标准两室户型，采光好精装修,https://fushun.lianjia.com/ershoufang/102105165219.html,沈抚万科城市之光 沈抚新区,3室1厅,101.0,南 北,91.0,9010
南北三室两卫大户型 楼层好 采光充足 物业服务好,https://fushun.lianjia.com/ershoufang/102105201781.html,沈抚万科城市之光 沈抚新区,3室2厅,106.98,南 北,85.6,8002
沈抚万科城市之光 3室1厅 南 北,https://fushun.lianjia.com/ershoufang/102105222843.html,沈抚万科城市之光 沈抚新区,3室1厅,101.58,南 北,85.0,8368
沈抚 春天里电梯小高两室 中高楼层,https://fushun.lianjia.com/ershoufang/102105225758.html,德商春天里 沈抚新区,2室2厅,57.0,南,40.0,7018
精装修 一天没住过 南北格局 大户型 采光好 园区好,https://fushun.lianjia.com/ershoufang/102105223184.html,锦绣澜湾C区 沈抚新区,3室1厅,118.0,南 北,66.0,5594
沈抚万科城市之光3-2-1-2 127平95 万,https://fushun.lianjia.com/ershoufang/102105213099.html,沈抚万科城市之光 沈抚新区,3室2厅,127.0,南 北,95.0,7481
融创东环海逸长洲 3室2厅 南 北,https://fushun.lianjia.com/ershoufang/102105221470.html,融创东环海逸长洲 沈抚新区,3室2厅,132.48,南 北,100.0,7549
融创东环海逸长洲！楼层好，阳光充盈！标准户型！,https://fushun.lianjia.com/ershoufang/102105245311.html,融创东环海逸长洲 沈抚新区,2室2厅,109.21,南 北,62.5,5723
"此房满二，南北格局，楼层好，视野开阔,，采光充足",https://fushun.lianjia.com/ershoufang/102105195331.html,中环天地 其它,2室1厅,89.23,南 北,40.0,4483
"此房南北格局，楼层好，视野开阔,，采光充足",https://fushun.lianjia.com/ershoufang/102105195327.html,中环天地 其它,2室1厅,89.23,南 北,40.0,4483
急售 急售 万科金域蓝湾 精装修 无大税,https://fushun.lianjia.com/ershoufang/102105194409.html,万科金域蓝湾 沈抚新区,2室2厅,88.15,南 北,55.0,6240
"此房南北格局，楼层好，视野开阔,，采光充足",https://fushun.lianjia.com/ershoufang/102105195305.html,中环天地 其它,2室1厅,90.0,南 北,40.0,4445
全新未入住，户型格局好，满二，无大税，价格便宜,https://fushun.lianjia.com/ershoufang/102105192343.html,沈抚中南熙悦 沈抚新区,2室1厅,88.02,南 北,62.0,7044
电梯洋房 南北通透 南向有阳台 北向有露台,https://fushun.lianjia.com/ershoufang/102105192949.html,沈抚中南熙悦 沈抚新区,3室1厅,97.93,南 北,71.0,7251
沈抚万科城市之光3-2-1-2 127.00平 108 万,https://fushun.lianjia.com/ershoufang/102105182044.html,沈抚万科城市之光 沈抚新区,3室2厅,127.0,南 北,107.0,8426
锦绣澜湾 精装三室 拎包即住，嘎嘎合适,https://fushun.lianjia.com/ershoufang/102105193611.html,锦绣澜湾C区 沈抚新区,3室2厅,133.3,南 北,65.0,4877
南北通透。楼层好。视野开阔。带装修。,https://fushun.lianjia.com/ershoufang/102105191153.html,绿地剑桥 沈抚新区,4室0厅,85.0,南 北,37.1,4365
洋房顶楼  带露台  南北标户  宽敞明亮,https://fushun.lianjia.com/ershoufang/102105192647.html,沈抚中南熙悦 沈抚新区,2室2厅,85.99,南 北,67.0,7792
国际鑫城 3室2厅 南 北,https://fushun.lianjia.com/ershoufang/102105231001.html,国际鑫城 沈抚新区,3室2厅,114.7,南 北,65.5,5711
万科1期推台式洋房，楼上有阁楼,https://fushun.lianjia.com/ershoufang/102104056114.html,万科金域蓝湾 沈抚新区,4室2厅,185.0,南 北,165.01,8920
