此房满二年，税费低，楼层好，采光*好，毛坯房，,https://aq.lianjia.com/ershoufang/103110132126.html,西湖绿洲城二期 菱北,3室2厅,139.0,南 北,88.0,6331
弘阳广场旁 恒大珺睿府 房主诚售 看房随时,https://aq.lianjia.com/ershoufang/103118838159.html,安庆恒大珺睿府 大桥,3室2厅,120.8,南,105.0,8693
满五唯一低税费  高楼层视野开阔   装修全新拎包入住,https://aq.lianjia.com/ershoufang/103118747367.html,大发宜景城二期 龙狮桥乡,2室1厅,93.57,南,69.8,7460
中间楼层，全新毛坯，全明户型，配套成熟。,https://aq.lianjia.com/ershoufang/103117581949.html,大发宜景城三期 龙狮桥乡,3室2厅,115.91,南,87.8,7575
新世纪花园 十 四  中 162平 跳水价出售 总价仅88万,https://aq.lianjia.com/ershoufang/103107673807.html,新世纪花园 新河,5室2厅,162.0,南 北,78.0,4815
置地康熙左岸 3室2厅 南 北,https://aq.lianjia.com/ershoufang/103118241560.html,置地康熙左岸 龙狮桥乡,3室2厅,104.66,南 北,122.0,11657
西湖绿洲城小洋房 复式楼 环境好，楼层好，毛坯,https://aq.lianjia.com/ershoufang/103118796850.html,西湖绿洲城三期 菱北,5室2厅,146.19,南 北,105.0,7183
房子满五唯一的，中上好楼层，四面阳台，实用面积多,https://aq.lianjia.com/ershoufang/103118801195.html,学府花园 大桥,3室1厅,113.65,南,90.0,7920
南北通透    采光充足    毛坯房给您跟多的装修空间,https://aq.lianjia.com/ershoufang/103107962541.html,金域华庭 怀宁县,3室2厅,117.0,南 北,75.0,6411
精装修户型端正  外加车库  仅邻独秀,https://aq.lianjia.com/ershoufang/103107946357.html,宁兴花园 怀宁县,3室2厅,120.5,南,65.0,5395
绿地一期  三房朝南 南面小区湖景 满五唯一  带车位,https://aq.lianjia.com/ershoufang/103118842690.html,绿地一期卡莎公馆 龙狮桥乡,3室2厅,134.22,南,125.0,9314
大发宜景城二期 2室1厅 南,https://aq.lianjia.com/ershoufang/103118598769.html,大发宜景城二期 龙狮桥乡,2室1厅,90.75,南,67.0,7383
任店新村 3室2厅 东南 西北,https://aq.lianjia.com/ershoufang/103118548973.html,任店新村 龙狮桥乡,3室2厅,126.0,东南 西北,53.0,4207
绿地、近双莲寺 高档社区康熙洋房多层花园洋房,https://aq.lianjia.com/ershoufang/103118592147.html,置地康熙左岸 龙狮桥乡,4室2厅,143.41,南 北,210.0,14644
大发宜景城四期 3室2厅 北 南,https://aq.lianjia.com/ershoufang/103110438973.html,大发宜景城四期 龙狮桥乡,3室2厅,112.0,北 南,75.0,6697
秦潭湖畔万达旁满五税费低中间楼层新装修保养好,https://aq.lianjia.com/ershoufang/103117179647.html,碧桂园山水云间 龙狮桥乡,4室2厅,143.13,南,110.0,7686
秦潭湖畔万达旁，满五唯一税费低，精装修家具家电齐全,https://aq.lianjia.com/ershoufang/103115747802.html,碧桂园山水云间 龙狮桥乡,3室2厅,137.59,南 北,88.0,6396
碧桂园精装五房 业主诚心卖 满2 税少 江景房,https://aq.lianjia.com/ershoufang/103115043198.html,迎江御墅 龙狮桥乡,5室2厅,205.88,南,158.0,7675
房屋毛坯房，三室两厅，视线很好，南边是多层，低税费,https://aq.lianjia.com/ershoufang/103110452738.html,林语棠一期 龙狮桥乡,3室2厅,129.99,南 北,104.9,8070
山水云间  毛坯三室  中间楼层 户型方正,https://aq.lianjia.com/ershoufang/103104647888.html,碧桂园山水云间 龙狮桥乡,3室2厅,113.04,南 北,79.8,7060
精装三房 视野开阔 证满  房东诚售,https://aq.lianjia.com/ershoufang/103114485616.html,迎江御墅 龙狮桥乡,3室2厅,88.32,南,78.0,8832
绿地一期卡莎公馆 3室2厅 南 北,https://aq.lianjia.com/ershoufang/103118768621.html,绿地一期卡莎公馆 龙狮桥乡,3室2厅,118.77,南 北,90.0,7578
万达旁 电梯洋房  证满两年  秦潭湿地公园岸,https://aq.lianjia.com/ershoufang/103113360763.html,天下名筑 老峰镇,4室1厅,109.47,南 北,85.0,7765
1号公园 精装修三房 中高楼层 全天采光 前后无遮挡,https://aq.lianjia.com/ershoufang/103116523212.html,碧桂园1号公园 龙狮桥乡,3室2厅,131.0,南,92.0,7023
大发四期 中高楼层 视野开阔 全天采光 证满2年,https://aq.lianjia.com/ershoufang/103111610068.html,大发宜景城四期 龙狮桥乡,3室2厅,96.96,南,66.0,6807
绿地三期，毛坯三室，户型正，采光佳，看房有钥匙,https://aq.lianjia.com/ershoufang/103116492488.html,绿地三期西斯莱公馆 龙狮桥乡,3室2厅,111.67,南 北,98.8,8848
新世纪花园 3室2厅 南,https://aq.lianjia.com/ershoufang/103118839800.html,新世纪花园 新河,3室2厅,128.02,南,100.0,7812
康莱特小区，精装大复式，总价低,https://aq.lianjia.com/ershoufang/103118798841.html,康莱特家苑 菱北,5室2厅,144.38,南,75.0,5195
满五唯一 价格适中    视野开阔    采光佳    不临街,https://aq.lianjia.com/ershoufang/103118751219.html,新河西村九十三号 新河,3室1厅,81.68,南 北,60.8,7444
置地洋房，复式有露台，全天采光，视野好。,https://aq.lianjia.com/ershoufang/103118627704.html,置地康熙左岸 龙狮桥乡,4室2厅,172.0,南,192.0,11163
碧桂园1号公园 3室1厅 南,https://aq.lianjia.com/ershoufang/103118747646.html,碧桂园1号公园 龙狮桥乡,3室1厅,130.0,南,99.0,7616
