稀有户型，精装未入住，2梯2户，自带新风，地暖！,https://xc.lianjia.com/ershoufang/104107887329.html,瑞贝卡兴天下 魏都区,3室2厅,140.62,南 北,128.0,9103
南环精装电梯2室，有证可分期，拎包入住,https://xc.lianjia.com/ershoufang/104104700077.html,水木清华二期 长葛市,2室1厅,94.19,南,64.0,6795
3楼挑空漂亮复式 带储18平 双气 文化街 二中 业主急售,https://xc.lianjia.com/ershoufang/104106286430.html,长和花园小区 魏都区,5室2厅,226.46,南,124.0,5476
此房格局方正，视野宽阔，配套设施齐全，楼层佳。,https://xc.lianjia.com/ershoufang/104107845168.html,铁路家属院北院 魏都区,2室1厅,56.78,北 南,21.0,3699
东转盘两室，边户，楼层好，出行便利,https://xc.lianjia.com/ershoufang/104107863303.html,保盛龙城 长葛市,2室1厅,85.69,西南,35.5,4143
五一路光明路口，一室改两室，好楼层,https://xc.lianjia.com/ershoufang/104107885345.html,大众佳苑 魏都区,2室1厅,53.54,东,26.8,5006
天明城 中间楼层 好装修 满五唯一 两室两厅,https://xc.lianjia.com/ershoufang/104107887060.html,天明城 建安区,2室1厅,82.43,南,68.0,8250
县物资局住宅楼 4室2厅 南,https://xc.lianjia.com/ershoufang/104107455035.html,县物资局住宅楼 魏都区,4室2厅,105.36,南,32.9,3123
清虚街 恒达相府 复式 满五唯一 ，临西湖公园,https://xc.lianjia.com/ershoufang/104107158794.html,恒达·相府2号院 魏都区,6室3厅,211.93,南,160.0,7550
锦秀苑 3室1厅 南,https://xc.lianjia.com/ershoufang/104107944277.html,锦秀苑 长葛市,3室1厅,128.18,南,53.0,4135
万达旁 瑞贝卡新天下 精装两室 满五唯一 有钥匙,https://xc.lianjia.com/ershoufang/104107410970.html,瑞贝卡新天下南院 魏都区,2室2厅,88.39,南 西南,74.0,8372
市政府家属院 3室1厅 南,https://xc.lianjia.com/ershoufang/104107914449.html,市政府家属院 魏都区,3室1厅,73.23,南,39.0,5326
瑞贝卡兴天下含车位小高四室两厅两卫南北通透看房方便,https://xc.lianjia.com/ershoufang/104107651669.html,瑞贝卡兴天下 魏都区,4室2厅,170.93,南 北,142.0,8308
此房户型方正 通透好 小区人车分流 出门公园环境好,https://xc.lianjia.com/ershoufang/104106988085.html,澜菲溪岸 魏都区,3室1厅,90.01,东南 南,58.0,6444
光明路与解放路处 电梯精装未入住 三室阳光房,https://xc.lianjia.com/ershoufang/104106025912.html,安福苑 魏都区,3室2厅,113.0,南,68.0,6018
学府街电梯洋房 业主急售 户型方正,https://xc.lianjia.com/ershoufang/104106984162.html,帝豪花园(魏文路) 魏都区,4室2厅,166.19,南 北,115.0,6920
此房22年一月满五唯一，楼层好，采光充足，拎包入住。,https://xc.lianjia.com/ershoufang/104106901698.html,鹿鸣湖壹号一期首府 魏都区,3室2厅,91.96,南 北,80.0,8700
舒逸上苑 3室2厅 南 北,https://xc.lianjia.com/ershoufang/104107644286.html,舒逸上苑 长葛市,3室2厅,103.48,南 北,59.9,5789
步梯三楼 有车位有储藏室 精装修拎包入住,https://xc.lianjia.com/ershoufang/104107828624.html,万象新天 魏都区,3室2厅,128.43,南 北,79.0,6152
六和花园精装未入住 147平四室带车位！,https://xc.lianjia.com/ershoufang/104107574307.html,六和花园 魏都区,4室2厅,147.42,南,110.0,7462
中储粮西苑 3室2厅 南 北,https://xc.lianjia.com/ershoufang/104107179520.html,中储粮西苑 魏都区,3室2厅,126.64,南 北,58.0,4580
火车站胖东来生活广场有证中层三室全款26万,https://xc.lianjia.com/ershoufang/104107618874.html,七一路公疗医院家属院 魏都区,3室1厅,73.5,南 北,26.0,3538
盛合花园三室 房东急售 满五唯一 可按揭！,https://xc.lianjia.com/ershoufang/104107585362.html,盛合中央花园 长葛市,3室1厅,136.0,南,80.0,5883
颍川路   两室改三室   满五唯一,https://xc.lianjia.com/ershoufang/104107807577.html,世纪鑫城 长葛市,2室2厅,110.1,南 北,49.5,4496
恒大翡翠华庭 3室2厅 南,https://xc.lianjia.com/ershoufang/104106999543.html,恒大翡翠华庭 魏都区,3室2厅,134.26,南,112.0,8343
新东街 建业森林半岛3室 16层 双气,https://xc.lianjia.com/ershoufang/104106454533.html,建业森林半岛 魏都区,3室2厅,116.25,南,92.0,7914
