树高威尼斯B区三室两厅双卫精装修临江急卖,https://mianyang.lianjia.com/ershoufang/106110242684.html,树高三江澜亭B区 经开区,3室2厅,126.89,南 北,149.0,11743
高水片区 经典三连跃 精装修 看房方便 业主急售,https://mianyang.lianjia.com/ershoufang/106110098399.html,阳光水岸小区(涪城区) 高水,6室2厅,218.59,东南 南,168.8,7723
精装3室 精装修 未入住 房东诚意出售 看房方便,https://mianyang.lianjia.com/ershoufang/106110164002.html,万合龙城二期 青义,3室1厅,98.01,南,80.0,8163
开元场涪江边临江通透小高层电梯板楼,https://mianyang.lianjia.com/ershoufang/106110249021.html,盛和·枫景 富乐山,4室2厅,159.0,东南,123.0,7736
晶蓝湖，中间楼层，满二税费低，急售,https://mianyang.lianjia.com/ershoufang/106110225317.html,晶蓝湖 经开区,3室2厅,92.0,南,72.0,7827
城市奥莱旁华兴名城三室两厅带书房房东诚心出售,https://mianyang.lianjia.com/ershoufang/106110229304.html,华兴名城 高新,4室2厅,136.78,南 北,89.6,6551
明厨明卫，餐客厅分区，采光好.,https://mianyang.lianjia.com/ershoufang/106110251519.html,长兴星城二期 科创园区,3室2厅,103.6,东南,106.0,10232
此房子户型方正.居家.是精装修带空调,https://mianyang.lianjia.com/ershoufang/106110255777.html,时代大厦 涪城,4室2厅,181.0,西北,120.0,6630
奥林春天一期 电梯入户  精装修带30多平露台,https://mianyang.lianjia.com/ershoufang/106110131324.html,田森·奥林春天一期 科创园区,3室2厅,121.9,西南,138.0,11321
西山片区+电梯次新小区+婚房装修30万,https://mianyang.lianjia.com/ershoufang/106110048301.html,公园壹号 江油,3室2厅,79.71,南,60.8,7628
游仙世纪阳光房东急售，价格可谈，可当五室实用面积大,https://mianyang.lianjia.com/ershoufang/106110253206.html,芙蓉•世纪阳光 科学城,3室2厅,85.68,东南,76.0,8871
游仙区大盘三室双卫精装房，房东急售，看房方便有钥匙,https://mianyang.lianjia.com/ershoufang/106110204643.html,晶藍尚城 越王楼,3室2厅,108.0,东北,79.8,7389
精装大三室！拎包入住！有两个大平台！让生活更惬意！,https://mianyang.lianjia.com/ershoufang/106110192465.html,太白公寓 江油,3室2厅,150.0,南,69.7,4647
精装修，中间楼层，朝中庭，户型方正，布局合理采光好,https://mianyang.lianjia.com/ershoufang/106110177367.html,公园壹号 江油,3室2厅,79.9,东,58.0,7260
御景名城精装三室，看房有钥匙，房东诚心卖,https://mianyang.lianjia.com/ershoufang/106110214493.html,御景名城 高水,3室2厅,89.0,东,92.8,10427
配套成熟，物业管理水平高，出门就是公交站.,https://mianyang.lianjia.com/ershoufang/106110170646.html,水岸花都(江油市) 江油,4室2厅,218.43,东南,120.0,5494
