满二 自住婚房装修，真材实料，南北通透拎包入住,https://bd.lianjia.com/ershoufang/101113973303.html,鸿坤理想湾北区 涿州,3室2厅,92.0,南 北,110.0,11957
南北通透，卧室全南，采光充足，满二，税费低，无公摊,https://bd.lianjia.com/ershoufang/101114065288.html,清凉寺居民小区 涿州,3室2厅,106.0,南 北,70.0,6604
德信公园旁  枫景洋房五期 86平通透两居 满五唯一急售,https://bd.lianjia.com/ershoufang/101113984718.html,名流枫景五期 涿州,2室1厅,85.68,南 北,60.0,7003
东方家园位于范阳路，二康医院 房子产证满五年,https://bd.lianjia.com/ershoufang/101113975347.html,东方家园 涿州,2室2厅,96.0,南 北,70.0,7292
全南格局 楼层好 视野宽阔 采光充足,https://bd.lianjia.com/ershoufang/101114003634.html,高铁新干线 涿州,3室1厅,88.0,南,85.0,9660
鸿坤新维港 三居毛坯南北通透 格局好 全天采光,https://bd.lianjia.com/ershoufang/101113997037.html,鸿坤新维港 涿州,3室2厅,125.0,南 北,95.0,7600
涿州高铁东站旁  精品三居出售 有本有钥匙 可随时看房,https://bd.lianjia.com/ershoufang/101114040310.html,高铁新干线 涿州,3室1厅,89.0,南,71.0,7978
此房南北通透格局，楼层好带电梯，采光充足,https://bd.lianjia.com/ershoufang/101105707848.html,汇元尚品 涿州,3室2厅,122.33,南 北,70.0,5723
天保郦景 满五唯一 南北通透 中高楼层 采光好,https://bd.lianjia.com/ershoufang/101109979791.html,天保郦景 涿州,3室1厅,103.24,南 北,82.0,7943
小区里面的洋房一梯两户，税票满二精装修无尾款,https://bd.lianjia.com/ershoufang/101113377643.html,钻石广场 涿州,3室2厅,117.0,南 北,130.0,11112
高铁新城， 优质的三居室，  满二，总价103万,https://bd.lianjia.com/ershoufang/101104632033.html,鸿坤理想湾南区 涿州,3室1厅,95.65,南 西 北,95.0,9933
天保郦景 高层采光好 视野好 交通便利,https://bd.lianjia.com/ershoufang/101107986194.html,天保郦景 涿州,3室2厅,114.13,南,80.0,7010
名流枫景洋房 3室2厅 南 北,https://bd.lianjia.com/ershoufang/101103653716.html,名流枫景洋房 涿州,3室2厅,139.13,南 北,119.0,8554
南面洋房无遮挡南北通透，精心自住标准装修,https://bd.lianjia.com/ershoufang/101109643064.html,鸿坤理想湾北区 涿州,3室2厅,92.7,南 北,125.0,13485
鸿坤理想湾南北通透三居室，中等装修，房证满二,https://bd.lianjia.com/ershoufang/101110893924.html,鸿坤理想湾北区 涿州,3室1厅,91.63,南 北,100.0,10914
