交通便利 基础设施齐全 江边空气清新,https://jl.lianjia.com/ershoufang/102104780742.html,筑石云 星光江城,2室2厅,53.0,南,43.0,8114
筑石云小复式 南向精装全新家具 拎包即可入住,https://jl.lianjia.com/ershoufang/102103930481.html,筑石云 星光江城,1室1厅,26.0,南,28.0,10770
万达商圈，交通方便，格局好，精装修， 朝南H户型,https://jl.lianjia.com/ershoufang/102104858893.html,松江绅苑 万达广场,2室1厅,67.0,南,28.0,4180
万科城D区 后排望江 效果相当于头排 诚心出售,https://jl.lianjia.com/ershoufang/102104553697.html,万科城D区 万科城,2室1厅,93.23,南 北,75.0,8045
万科上东区 电梯洋房 四室 全新未住 采光好 精装修,https://jl.lianjia.com/ershoufang/102104500955.html,万科上东区 万科城,4室2厅,143.0,南 北,149.0,10420
配套齐全，采光好楼层好，.....,https://jl.lianjia.com/ershoufang/102104862141.html,交行名苑 大润发二店,2室2厅,100.15,南 北,60.0,5992
欧亚御龙湾 精装高楼层南北H格局两居室 看房方便,https://jl.lianjia.com/ershoufang/102105218883.html,御龙湾 欧亚综合体,2室2厅,103.85,南 北,75.0,7222
"卢浮公馆南北通透电梯房,大H格局，精装修",https://jl.lianjia.com/ershoufang/102105236241.html,卢浮公馆 雾凇中路,2室1厅,88.0,南 北,65.5,7444
采光充足，配套设施齐，交通便利 出行方便 户型方正,https://jl.lianjia.com/ershoufang/102105236684.html,吉祥家园 西安路,2室1厅,77.0,南 北,26.5,3442
出行方便，户型方正，居住方便舒适,https://jl.lianjia.com/ershoufang/102105190368.html,泽信吉府 中海,3室2厅,101.0,南 北,79.0,7822
锦东世纪新村，电梯房，精装修，可拎包入住。,https://jl.lianjia.com/ershoufang/102105187182.html,錦東世纪新村 昌邑公安分局,3室1厅,137.0,南 北,83.0,6059
一楼带花园 精装修 诚意出售 价格可议,https://jl.lianjia.com/ershoufang/102105184908.html,筑石云 星光江城,2室1厅,78.0,西南,49.7,6372
碧水山城 2室1厅 南 北,https://jl.lianjia.com/ershoufang/102105236042.html,碧水山城 铁东,2室1厅,59.61,南 北,34.0,5704
乐园小区二区 2室1厅 东 西,https://jl.lianjia.com/ershoufang/102105236051.html,乐园小区二区 西安路,2室1厅,53.0,东 西,30.0,5661
南北格局 户型好 中等装修交通便利,https://jl.lianjia.com/ershoufang/102105235368.html,尚都东郡 和平街,2室2厅,82.77,南 北,52.8,6380
多层2楼，首付不多，精装婚房，拎包即住,https://jl.lianjia.com/ershoufang/102105135177.html,和平花园 和平街,2室1厅,54.66,南 北,35.9,6568
绿地福林一楼带花园随时看房 精装修三居室看就能相中,https://jl.lianjia.com/ershoufang/102105228555.html,绿地福林 雾凇中路,3室2厅,99.98,南 北,90.0,9002
万达江畔人家。多层二楼。三室两卫。户型方正。,https://jl.lianjia.com/ershoufang/102105104734.html,万达江畔人家 万达江畔,3室2厅,126.0,南 北,93.0,7381
万科上东区 29楼 三室两厅 一天未住 智能马桶,https://jl.lianjia.com/ershoufang/102105097293.html,万科上东区 万科城,3室2厅,113.0,南 北,88.0,7788
逸水湾 品质小区，经典装修 支持贷款 出行便利,https://jl.lianjia.com/ershoufang/102103932580.html,逸水湾 万科城,2室2厅,120.0,南,89.0,7417
房主诚心出售，相中房子价格可议，支持贷款,https://jl.lianjia.com/ershoufang/102104232346.html,佳美景岸 星光江城,4室2厅,234.0,南 北,174.8,7471
锦绣江南.电梯洋房.房主急售.精装修.拎包入住,https://jl.lianjia.com/ershoufang/102103924753.html,锦绣江南 松花江中学,3室2厅,115.98,南 北,83.0,7157
铂悦公馆 中海物业 高档社区 精装四居室 拎包入住,https://jl.lianjia.com/ershoufang/102104357714.html,中海铂悦公馆一期 中海,4室2厅,141.8,南 北,138.0,9733
中海铂悦公馆.房主诚心出售 视野开阔 配套齐全,https://jl.lianjia.com/ershoufang/102103291158.html,中海铂悦公馆一期 中海,3室2厅,126.0,南,89.0,7064
中海国际社区三室精装楼层楼位好随时看,https://jl.lianjia.com/ershoufang/102105133041.html,中海国际社区 中海,3室2厅,115.0,南 北,103.0,8957
多层中间层，南北通透大H，个人家装 ，交通便利,https://jl.lianjia.com/ershoufang/102104531620.html,万星亲亲家园北区 丰满二实验,3室2厅,121.0,南 北,110.0,9091
店长推】荐 精装修【首】付  低  南北通透  视野开阔,https://jl.lianjia.com/ershoufang/102105192406.html,乾丰园南区 十一中,2室1厅,57.0,南 北,19.0,3334
龙城帝景，毛坯房，随意装，有个大露台,https://jl.lianjia.com/ershoufang/102105208190.html,龙城帝景 中海,2室2厅,98.0,南 北,53.0,5409
剑桥郡好楼层 园区中间位置 房主诚心出售 看房方便,https://jl.lianjia.com/ershoufang/102105196843.html,剑桥郡 中海,2室2厅,106.0,南 北,81.0,7642
和平花园 南北通透 2室1厅 精装修，,https://jl.lianjia.com/ershoufang/102105189975.html,和平花园 和平街,2室1厅,55.0,南 北,37.5,6819
急售筑石松花江新城  开门阳台 无增值税,https://jl.lianjia.com/ershoufang/102105189420.html,筑石云 星光江城,2室1厅,76.12,南,41.0,5387
采光充足，配套设施齐，交通便利 出行方便 户型方正,https://jl.lianjia.com/ershoufang/102105215845.html,鸿博御园 长春路,2室1厅,90.0,南 北,58.8,6534
乐园小区一区 两室一厅 东西朝向 老式装修,https://jl.lianjia.com/ershoufang/102105228732.html,乐园小区一区 西安路,2室1厅,59.0,东 西,22.0,3729
高新B区 4室2厅 东 西,https://jl.lianjia.com/ershoufang/102104835104.html,高新B区 厦门街,4室2厅,220.0,东 西,75.0,3410
林荫路夜市 南北通透小H户型  精装修  拎包即住,https://jl.lianjia.com/ershoufang/102105227674.html,幸福一区北区 十一中,2室1厅,74.0,南 北,46.8,6325
一楼精装修拎包入住， 两室两厅一卫南北通透通透户型,https://jl.lianjia.com/ershoufang/102104850707.html,西山香麓 中东,2室1厅,76.29,南 北,58.0,7603
吉东托斯卡纳，环境优美，户型方正，交通便利,https://jl.lianjia.com/ershoufang/102105186213.html,吉东·托斯卡纳 吉林一中,3室2厅,124.0,南 北,75.0,6049
绿地国际花都 南北通透 三室两卫 电梯跃层,https://jl.lianjia.com/ershoufang/102105211825.html,绿地国际花都 雾凇中路,3室2厅,84.0,南 北,55.5,6608
房子视野好，采光好，没有遮挡，装修别致,https://jl.lianjia.com/ershoufang/102105220521.html,中海紫御东郡 世纪广场,1室1厅,82.0,南,66.0,8049
剑桥郡 2室1厅 南 北,https://jl.lianjia.com/ershoufang/102105220527.html,剑桥郡 中海,2室1厅,91.0,南 北,70.0,7693
朝阳花园    3室2厅2卫   户型大单价低,https://jl.lianjia.com/ershoufang/102103665135.html,朝阳花园 世纪广场,3室2厅,128.77,南 北,46.0,3573
南北通透  好户型  普通家装,https://jl.lianjia.com/ershoufang/102103238742.html,恒泰馨居 烽火丰满一实验,2室2厅,120.1,南 北,89.8,7478
中海国际社区，绿华好，物业好。,https://jl.lianjia.com/ershoufang/102104434371.html,中海国际社区 中海,3室2厅,99.9,南 北,81.0,8109
多层三楼 南北通透大H+1户型三居 采光好 一梯一户,https://jl.lianjia.com/ershoufang/102104741740.html,高新C区(警民街) 厦门街,3室2厅,97.0,南 北,65.0,6702
小高层2楼，不挡光南北通透，前面是多层6楼,https://jl.lianjia.com/ershoufang/102104291397.html,龙城帝景 中海,2室2厅,102.0,南 北,76.5,7500
此房户型通透，采光好，前后无遮挡，交通便利,https://jl.lianjia.com/ershoufang/102103212180.html,万达江畔华城D区 万达广场,3室1厅,125.6,南 北,93.5,7445
铂悦公馆一期，是央企中海开发商施工建设，质量保证,https://jl.lianjia.com/ershoufang/102104334035.html,中海铂悦公馆一期 中海,4室2厅,144.0,南 北,90.0,6250
中海剑桥郡，精装修，南北通透大H,https://jl.lianjia.com/ershoufang/102103247135.html,剑桥郡 中海,2室2厅,105.0,南 北,87.5,8334
龙城帝景 南北通 毛坯现房 好楼层 前后无遮挡,https://jl.lianjia.com/ershoufang/102104290682.html,龙城帝景 中海,3室2厅,115.0,南 北,76.8,6679
万达B区，精装修，封闭小区。环境宜人,https://jl.lianjia.com/ershoufang/102103211994.html,万达·江畔华城B区 万达广场,3室2厅,104.0,南 北,85.0,8174
此房精装修 视野宽阔 风景好 采光好 正望江,https://jl.lianjia.com/ershoufang/102103900013.html,大唐天下江山一期 独立路,3室2厅,184.0,南 北,245.0,13316
大唐佳园电梯房，二卫生间，精装修南北通透大H有钥匙,https://jl.lianjia.com/ershoufang/102104035412.html,大唐佳园 八一,2室2厅,110.0,南 北,65.0,5910
万科上东区高楼层两居室，无尾款，房本在手，随时看,https://jl.lianjia.com/ershoufang/102104529879.html,万科上东区 万科城,2室1厅,91.0,南 北,72.8,8000
万科上东区 头排望江 视野好 采光充足 房主急售房源！,https://jl.lianjia.com/ershoufang/102104332205.html,万科上东区 万科城,2室1厅,89.0,南 北,84.0,9439
万科城D区诚心出售 精装修 全屋实木家具 家电人车分流,https://jl.lianjia.com/ershoufang/102103720273.html,万科城D区 万科城,2室1厅,94.5,南 北,69.8,7387
万科上东区，三室两厅，前面洋房不挡视野,https://jl.lianjia.com/ershoufang/102103871262.html,万科上东区 万科城,3室2厅,113.0,南 北,88.8,7859
南北通透，视野开阔，采光充足，配套齐全，电梯洋房,https://jl.lianjia.com/ershoufang/102103973776.html,龙城帝景 中海,2室2厅,88.5,南 北,69.5,7854
万科上东区精装婚房 一天没住过 可以望江 支持贷款,https://jl.lianjia.com/ershoufang/102105064319.html,万科上东区 万科城,2室2厅,91.0,南 北,79.8,8770
